index,datetime,city,state,country,latitude,longitude ,mintemp,maxtemp,avgtemp,totalsnow,sunhour
2579,10/14/2011 19:41,golden valley,az,us,35.2233333,-114.2222222,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2580,10/14/2011 20:30,wendover (east of&#44 on i-80),ut,us,40.7372222,-114.0366667,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2581,10/14/2011 20:35,eufaula,al,us,31.8911111,-85.1455556,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2582,10/14/2011 21:20,holbrook,az,us,34.9022222,-110.1575,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2583,10/14/2011 22:30,tempe,az,us,33.4147222,-111.9086111,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2584,10/14/2011 22:30,york,pa,us,39.9625,-76.7280556,14.565217391304348,25.130434782608695,19.652173913043477,0.0,10.091304347826087
2585,10/14/2011 24:00,cibecue (west of),az,us,34.0447222,-110.4847222,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
2586,10/14/2012 02:46,modesto,ca,us,37.6391667,-120.9958333,13.15,24.3,18.2,0.0,10.62
2587,10/14/2012 07:30,fort worth,tx,us,32.7252778,-97.3205556,13.15,24.3,18.2,0.0,10.62
2588,10/14/2012 12:50,centralia,wa,us,46.7163889,-122.9530556,13.15,24.3,18.2,0.0,10.62
2589,10/14/2012 13:37,sierra madre,ca,us,34.1616667,-118.0519444,13.15,24.3,18.2,0.0,10.62
2590,10/14/2012 15:30,raleigh,nc,us,35.7719444,-78.6388889,13.15,24.3,18.2,0.0,10.62
2591,10/14/2012 16:45,santa barbara,ca,us,34.4208333,-119.6972222,13.15,24.3,18.2,0.0,10.62
2592,10/14/2012 19:00,loveland,co,us,40.3977778,-105.0744444,13.15,24.3,18.2,0.0,10.62
2593,10/14/2012 20:00,easton,pa,us,40.6883333,-75.2211111,13.15,24.3,18.2,0.0,10.62
2594,10/14/2012 21:00,el centro,ca,us,32.7919444,-115.5622222,13.15,24.3,18.2,0.0,10.62
2595,10/14/2012 21:15,newburgh,in,us,37.9444444,-87.4052778,13.15,24.3,18.2,0.0,10.62
2596,10/14/2012 21:30,elmore city,ok,us,34.6227778,-97.3961111,13.15,24.3,18.2,0.0,10.62
2597,10/14/2012 21:45,canyon lake,ca,us,33.685,-117.2722222,13.15,24.3,18.2,0.0,10.62
2598,10/14/2012 21:45,lakewood,nj,us,40.0977778,-74.2180556,13.15,24.3,18.2,0.0,10.62
2599,10/14/2012 21:45,toms river,nj,us,39.9536111,-74.1983333,13.15,24.3,18.2,0.0,10.62
2600,10/14/2012 22:00,lake wales,fl,us,27.9011111,-81.5861111,13.15,24.3,18.2,0.0,10.62
2601,10/14/2012 23:00,nanuet,ny,us,41.0886111,-74.0138889,13.15,24.3,18.2,0.0,10.62
2602,10/14/2012 23:34,charleston,sc,us,32.7763889,-79.9311111,13.15,24.3,18.2,0.0,10.62
2603,10/14/2013 00:35,forked river,nj,us,39.8397222,-74.1905556,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2604,10/14/2013 01:40,albuquerque,nm,us,35.0844444,-106.6505556,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2605,10/14/2013 11:47,hampton,nh,us,42.9375,-70.8394444,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2606,10/14/2013 16:00,buckingham,pa,us,40.3236111,-75.0602778,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2607,10/14/2013 16:00,hawkesbury (canada),on,ca,45.616667,-74.6,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2608,10/14/2013 16:45,charlotte,nc,us,35.2269444,-80.8433333,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2609,10/14/2013 18:00,vernon hills,il,us,42.2194444,-87.9794444,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2610,10/14/2013 19:00,seaside,or,us,45.9933333,-123.9213889,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2611,10/14/2013 19:15,oakland,ca,us,37.8044444,-122.2697222,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2612,10/14/2013 19:30,green bay,wi,us,44.5191667,-88.0197222,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2613,10/14/2013 19:30,ruston,la,us,32.5230556,-92.6377778,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2614,10/14/2013 19:30,toronto (canada),on,ca,43.666667,-79.416667,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2615,10/14/2013 20:00,leland,mi,us,45.0230556,-85.7597222,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2616,10/14/2013 20:15,holgate,nj,us,39.54,-74.2572222,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2617,10/14/2013 20:30,kalamazoo,mi,us,42.2916667,-85.5872222,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2618,10/14/2013 20:30,point arena,ca,us,38.9088889,-123.6919444,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2619,10/14/2013 23:00,warren,oh,us,41.2375,-80.8186111,10.0,17.555555555555557,13.333333333333334,0.0,10.805555555555555
2620,10/15/2009 14:00,olathe,ks,us,38.8813889,-94.8188889,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2621,10/15/2009 14:00,winchester,tn,us,35.1858333,-86.1122222,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2622,10/15/2009 18:00,ozark,al,us,31.4588889,-85.6405556,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2623,10/15/2009 18:00,tucumcari,nm,us,35.1716667,-103.7244444,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2624,10/15/2009 20:15,houston,tx,us,29.7630556,-95.3630556,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2625,10/15/2009 20:30,quincy,fl,us,30.5869444,-84.5833333,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2626,10/15/2009 22:00,davis,wv,us,39.1286111,-79.465,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2627,10/15/2009 22:00,lagrangeville,ny,us,41.6508333,-73.7633333,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2628,10/15/2009 22:00,seattle,wa,us,47.6063889,-122.3308333,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2629,10/15/2009 22:50,lancaster,sc,us,34.7202778,-80.7711111,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2630,10/15/2009 23:00,dothan,al,us,31.2230556,-85.3905556,13.166666666666666,19.833333333333332,16.166666666666668,0.06666666666666667,8.216666666666667
2631,10/15/2010 02:00,western springs,il,us,41.8097222,-87.9005556,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2632,10/15/2010 02:30,cheyenne,wy,us,41.14,-104.8197222,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2633,10/15/2010 03:00,harleysville,pa,us,40.2794444,-75.3875,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2634,10/15/2010 03:30,buffalo,ny,us,42.8863889,-78.8786111,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2635,10/15/2010 05:30,overland park,ks,us,38.9822222,-94.6705556,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2636,10/15/2010 16:20,charlotte,nc,us,35.2269444,-80.8433333,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2637,10/15/2010 16:30,austin,tx,us,30.2669444,-97.7427778,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2638,10/15/2010 17:40,greeley,co,us,40.4233333,-104.7086111,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2639,10/15/2010 19:30,boulder,co,us,40.015,-105.27,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2640,10/15/2010 20:00,havertown,pa,us,39.9808333,-75.3088889,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2641,10/15/2010 20:00,warren,mi,us,42.4775,-83.0277778,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2642,10/15/2010 20:40,thornton,co,us,39.8680556,-104.9713889,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2643,10/15/2010 21:15,cedarville,oh,us,39.7441667,-83.8086111,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2644,10/15/2010 21:27,buffalo,ny,us,42.8863889,-78.8786111,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2645,10/15/2010 22:30,waterloo,ia,us,42.4927778,-92.3427778,6.785714285714286,18.928571428571427,12.357142857142858,0.0,10.985714285714284
2646,10/15/2011 02:00,largo,md,us,38.8975,-76.8305556,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
2647,10/15/2011 08:00,reistville,pa,us,40.3272222,-76.3030556,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
2648,10/15/2011 09:30,valley,ne,us,41.3127778,-96.3458333,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
2649,10/15/2011 16:45,holts summit,mo,us,38.6402778,-92.1222222,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
2650,10/15/2011 17:00,canandaigua,ny,us,42.8741667,-77.2883333,10.91304347826087,21.08695652173913,15.521739130434783,0.0,10.673913043478262
